序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
47,马克思主义/思想政治教育,遵义医学院,规划基金项目,基于文化生态学的红色文化生态问题及应对研究,谷松岭,2017
48,马克思主义/思想政治教育,安徽中医药大学,青年基金项目,微时代执政党意识形态安全风险控制研究,张筱荣,2017
49,马克思主义/思想政治教育,宝鸡文理学院,青年基金项目,早期中国共产党人构建马克思主义话语体系研究,张丽,2017
50,马克思主义/思想政治教育,北京大学,青年基金项目,汉译日文马克思主义文献整理与研究（1870—1949）,李爱军,2017
51,马克思主义/思想政治教育,北京航空航天大学,青年基金项目,习近平对马克思恩格斯国家治理思想的创新发展,刘娜娜,2017
52,马克思主义/思想政治教育,北京交通大学,青年基金项目,新媒体时代社会思潮的传播机制及其引领研究,安娜,2017
53,马克思主义/思想政治教育,北京理工大学,青年基金项目,苏联早期德育理论与实践研究（1917-1956）,宋磊,2017
54,马克思主义/思想政治教育,北京师范大学珠海分校,青年基金项目,十八大以来全面从严治党的实践与经验研究,湛风涛,2017
55,马克思主义/思想政治教育,北京邮电大学,青年基金项目,当代中国意识形态话语权生成机制及建设研究,张传泉,2017
56,马克思主义/思想政治教育,滨州医学院,青年基金项目,中国共产党理论创新中的问题导向研究,刘文卿,2017
57,马克思主义/思想政治教育,昌吉学院,青年基金项目,建国以来中国共产党的民族团结思想在新疆的实践研究,卢晓莉,2017
58,马克思主义/思想政治教育,成都工业学院,青年基金项目,高校思想政治理论课话语权的生成机制和实现策略研究,成敏,2017
59,马克思主义/思想政治教育,重庆三峡学院,青年基金项目,中国共产党掌握网络意识形态话语权的动态能力研究,马兵,2017
60,马克思主义/思想政治教育,大连海洋大学,青年基金项目,中国海洋文化历史价值与当代建构研究,洪刚,2017
61,马克思主义/思想政治教育,电子科技大学,青年基金项目,马克思货币批判理论及其当代价值研究,欧阳彬,2017
62,马克思主义/思想政治教育,东北林业大学,青年基金项目,思想政治教育视阙下中国优秀传统文化的价值及应用研究,杨丽艳,2017
63,马克思主义/思想政治教育,东北师范大学,青年基金项目,马克思剩余价值学说的历史唯物主义意蕴研究,路红芳,2017
64,马克思主义/思想政治教育,东北师范大学,青年基金项目,当代大学生马克思主义认同状况调查及教育策略研究,耿锐,2017
65,马克思主义/思想政治教育,对外经济贸易大学,青年基金项目,中国共产党凝聚力生成机理研究,孙晓霞,2017
66,马克思主义/思想政治教育,复旦大学,青年基金项目,《资本论》政治哲学思想的当代意义及英美左翼对新自由主义资本逻辑的批判研究,鲁绍臣,2017
67,马克思主义/思想政治教育,赣南医学院,青年基金项目,中央苏区知识分子群体与马克思主义中国化,梁君思,2017
68,马克思主义/思想政治教育,广东财经大学,青年基金项目,价值虚无主义的裂变及其谱系研究——从反思法西斯主义入手,邓先珍,2017
69,马克思主义/思想政治教育,广东青年职业学院,青年基金项目,高校思想政治理论课教学的教育叙事方法研究,林楠,2017
70,马克思主义/思想政治教育,广东药科大学,青年基金项目,《群众》周刊与马克思主义中国化研究,何建娥,2017
71,马克思主义/思想政治教育,广东医科大学,青年基金项目,马克思共同体思想及其当代价值研究,王喜,2017
72,马克思主义/思想政治教育,广州大学,青年基金项目,马克思的共同体思想与当代世界“人类命运共同体”建构研究,李丽丽,2017
73,马克思主义/思想政治教育,广州航海学院,青年基金项目,意识形态话语权与中国共产党执政安全研究,胡伟光,2017
74,罗莎·,广州医科大学,青年基金项目,卢森堡的社会主义思想及其当代价值研究,张建,2017
75,马克思主义/思想政治教育,贵州财经大学,青年基金项目,网络虚拟社会中女大学生休闲异化及其扬弃研究,朱德琼,2017
76,马克思主义/思想政治教育,哈尔滨商业大学,青年基金项目,中国共产党领导的妇女解放运动历史经验研究,金卓,2017
77,马克思主义/思想政治教育,河南工程学院,青年基金项目,村庄“空心化”背景下基层党组织服务能力建设研究,魏小换,2017
78,马克思主义/思想政治教育,河南工程学院,青年基金项目,中国丝绸之路文化自信的社会记忆研究,姜国峰,2017
79,马克思主义/思想政治教育,河南师范大学,青年基金项目,青少年网络群体的二次元文化与主流意识形态之壁的双向破解研究,胡继冬,2017
80,马克思主义/思想政治教育,河南中医药大学,青年基金项目,思想政治教育制度的理论建构与实践优化研究,朱其东,2017
81,马克思主义/思想政治教育,湖北大学,青年基金项目,基于马克思恩格斯生态观的中国生态话语权建设研究,余莉,2017
82,马克思主义/思想政治教育,湖北工业大学,青年基金项目,列宁主义在中国早期传播的中文本研究（1917—1927）,曾银慧,2017
83,马克思主义/思想政治教育,湖北经济学院,青年基金项目,高校基层党组织党内政治生活质量提升机制研究,肖述剑,2017
84,马克思主义/思想政治教育,湖北科技学院,青年基金项目,马克思主义政治哲学视阈中当代中国平等问题研究,徐珍,2017
85,马克思主义/思想政治教育,湖南科技大学,青年基金项目,网络意识形态危机识别及其有效治理研究,唐佳海,2017
86,马克思主义/思想政治教育,湖南科技大学,青年基金项目,精准脱贫内生动力及其培育研究,张文婷,2017
87,马克思主义/思想政治教育,湖南农业大学,青年基金项目,绿色发展理念的中国实践路径研究,龚卓,2017
88,马克思主义/思想政治教育,湖南师范大学,青年基金项目,中国共产党“人的城镇化”理论与实践机制研究,焦晓云,2017
89,马克思主义/思想政治教育,华东理工大学,青年基金项目,《帝国主义论》的时代困境：历史根源及当代启示,邱卫东,2017
90,马克思主义/思想政治教育,华东师范大学,青年基金项目,延安时期马克思主义中国化文献的传播及当代启示,黄亚玲,2017
91,马克思主义/思想政治教育,华东师范大学,青年基金项目,德里达马克思主义哲学伦理思想研究,张炜炜,2017
92,马克思主义/思想政治教育,华南理工大学,青年基金项目,社会主义改造时期社会建设研究,肖洒,2017
93,马克思主义/思想政治教育,华南师范大学,青年基金项目,互联网+高校思想政治教育话语权研究,王丹丹,2017
94,马克思主义/思想政治教育,华侨大学,青年基金项目,国家认同视域下的俄罗斯大学公民教育研究,刘金花,2017
95,马克思主义/思想政治教育,华中农业大学,青年基金项目,劳动与自由：马克思的正义观研究,彭文刚,2017
96,马克思主义/思想政治教育,淮阴师范学院,青年基金项目,发展史视域下当代中国马克思主义意识形态认同研究,包天强,2017
97,马克思主义/思想政治教育,吉林大学,青年基金项目,“三大批判”与科学社会主义的“科学性“研究,孙慧,2017
98,马克思主义/思想政治教育,吉林大学,青年基金项目,共享发展理念下国有企业和谐劳动关系构建研究,付淳宇,2017
99,马克思主义/思想政治教育,吉林师范大学,青年基金项目,新时期大学生思想政治教育认知图式研究,施春梅,2017
100,马克思主义/思想政治教育,暨南大学,青年基金项目,社交媒体语境下网络民族主义思潮传播及其引导研究,龙思思,2017
101,马克思主义/思想政治教育,江南大学,青年基金项目,不破哲三的马克思主义思想研究,刘艳玲,2017
102,马克思主义/思想政治教育,江苏师范大学,青年基金项目,微信场域内大学生公共参与行为研究,王夫寿,2017
103,马克思主义/思想政治教育,景德镇陶瓷大学,青年基金项目,中国传统器物教化体系的现代性转化及应用研究,刘红娜,2017
104,马克思主义/思想政治教育,九江学院,青年基金项目,网络新媒体背景下高校思想政治教育新特征及变化规律研究,古维娟,2017
105,马克思主义/思想政治教育,兰州大学,青年基金项目,生态系统理论视角下的大学生社会心态及影响机制研究,夏睿,2017
106,马克思主义/思想政治教育,兰州交通大学,青年基金项目,中国共产党党内政治生态治理：历史演进与基本经验,李辉山,2017
107,马克思主义/思想政治教育,辽宁大学,青年基金项目,苏东剧变后以色列共产党的社会主义理论与实践研究,倪娜,2017
108,马克思主义/思想政治教育,辽宁大学,青年基金项目,西班牙共产党探索社会主义的理论与实践研究,王建,2017
109,马克思主义/思想政治教育,辽宁大学,青年基金项目,跨学科视域下习近平核安全观研究,高宁,2017
110,马克思主义/思想政治教育,辽宁工程技术大学,青年基金项目,网络空间意识形态安全研究,金国峰,2017
111,马克思主义/思想政治教育,辽宁工业大学,青年基金项目,马克思的科技与生态互动思想及当代价值研究,刘建涛,2017
112,马克思主义/思想政治教育,牡丹江师范学院,青年基金项目,转轨以来波兰、匈牙利、捷克左翼政党社会政策研究,李忠华,2017
113,马克思主义/思想政治教育,南昌大学,青年基金项目,国家治理现代化视角下思想建党和制度治党紧密结合研究,彭文龙,2017
114,马克思主义/思想政治教育,南京师范大学,青年基金项目,以人民为中心的政治发展战略体系研究,董田甜,2017
115,马克思主义/思想政治教育,南京特殊教育师范学院,青年基金项目,基于马克思主义生存论的思想政治教育公共关怀研究,张九童,2017
116,马克思主义/思想政治教育,南京信息工程大学,青年基金项目,当代中国家风的传承模式与联动机制研究,石寅,2017
117,马克思主义/思想政治教育,南京邮电大学,青年基金项目,当代资本主义经济的金融化和虚拟化研究,郑千千,2017
118,马克思主义/思想政治教育,南开大学,青年基金项目,习近平总书记文化自信思想的理论逻辑与实践逻辑研究,丁晔,2017
119,马克思主义/思想政治教育,清华大学,青年基金项目,英文文献中的习近平治国理政思想研究评析,张维,2017
120,马克思主义/思想政治教育,山东大学,青年基金项目,共享发展理念下的城乡居民基本公共服务获得感评价体系研究,闵琪,2017
121,马克思主义/思想政治教育,山东大学,青年基金项目,全面从严治党实践中基层党组织整体功能研究,马明冲,2017
122,马克思主义/思想政治教育,山西财经大学,青年基金项目,网络红色舆论领袖培育引导策略研究,李嘉莉,2017
123,马克思主义/思想政治教育,山西大学,青年基金项目,新媒体时代的党史文化传播研究,安娜,2017
124,马克思主义/思想政治教育,陕西国际商贸学院,青年基金项目,新媒体时代民办高校巩固意识形态前沿阵地面临的“体制悖论”及对策研究,展海燕,2017
125,马克思主义/思想政治教育,上海电机学院,青年基金项目,当代城市社区公共精神的实证调查与培育对策研究,宋洁,2017
126,马克思主义/思想政治教育,上海工程技术大学,青年基金项目,绿色发展视域下人的生存方式研究,邓秋菊,2017
127,马克思主义/思想政治教育,上海海事大学,青年基金项目,全球化时代生态正义的意识形态陷阱与破解进路研究,刘顺,2017
128,马克思主义/思想政治教育,上海师范大学,青年基金项目,习近平文化软实力思想研究,王岩,2017
129,马克思主义/思想政治教育,深圳大学,青年基金项目,习近平官德思想及其转化机制研究,陶立业,2017
130,马克思主义/思想政治教育,深圳职业技术学院,青年基金项目,大学生思政教育实效性的空间社会学分析——一项对思政课上后排就座学生群体的追踪调查,谭翀,2017
131,马克思主义/思想政治教育,四川大学锦城学院,青年基金项目,互联网时代社会关系变迁对大学生政治认同影响研究,雷芳,2017
132,马克思主义/思想政治教育,太原理工大学,青年基金项目,基于对反乌托邦批判的高校理想信念教育研究,秦燕,2017
133,马克思主义/思想政治教育,天津商务职业学院,青年基金项目,马克思社会共同体理论的政治向度研究,张红柳,2017
134,马克思主义/思想政治教育,天津商业大学,青年基金项目,分析马克思主义的机会平等理论研究,王坤,2017
135,马克思主义/思想政治教育,天津师范大学,青年基金项目,政治传播视野中的国家意识形态安全风险与对策研究,冯宏良,2017
136,马克思主义/思想政治教育,天津师范大学,青年基金项目,十八大以来农村社区协商治理的理论发展与实践创新研究,白启鹏,2017
137,马克思主义/思想政治教育,天津职业技术师范大学,青年基金项目,革命与现代化：1949—1966年中国民众价值观念的变迁与构建,谌颖,2017
138,马克思主义/思想政治教育,五邑大学,青年基金项目,批判与超越：青年马克思与启蒙时期政治哲学,白文杰,2017
139,马克思主义/思想政治教育,武汉大学,青年基金项目,供销合作社在新中国社会主义改造中的历史作用研究,李学桃,2017
140,马克思主义/思想政治教育,武汉大学,青年基金项目,传统文化中礼法合治思想及其现代转化研究,吴默闻,2017
141,马克思主义/思想政治教育,西安电子科技大学,青年基金项目,意识形态安全视域下高校青年海归教师政治认同研究,程霞,2017
142,马克思主义/思想政治教育,西北师范大学,青年基金项目,当前我国网络公共论辩中言语行为失范问题研究,张焱,2017
143,马克思主义/思想政治教育,西南科技大学,青年基金项目,自媒体时代社会主义意识形态融入日常生活研究,陶利江,2017
144,马克思主义/思想政治教育,厦门大学,青年基金项目,霍耐特的社会批判理论研究,洪楼,2017
145,马克思主义/思想政治教育,厦门大学,青年基金项目,留法勤工俭学群体对中国共产党国民革命话语体系建构的探索及其当代价值研究,贾凯,2017
146,马克思主义/思想政治教育,新疆财经大学,青年基金项目,历史虚无主义对新疆高校少数民族大学生思想的影响及其对策研究,杨静,2017
147,马克思主义/思想政治教育,新疆财经大学,青年基金项目,人本视角下的新疆高校思想政治教育亲和力提升研究-基于“三进两联一交友”活动,王思秀,2017
148,马克思主义/思想政治教育,新疆医科大学,青年基金项目,抵御宗教极端思想对新疆大学生思想政治教育的影响研究,俞水香,2017
149,马克思主义/思想政治教育,新乡医学院,青年基金项目,新民主主义革命时期中国共产党文化领导权思想及其实践研究,刘红,2017
150,马克思主义/思想政治教育,延安大学,青年基金项目,延安时期青年思想政治教育有效性研究,张志强,2017
151,马克思主义/思想政治教育,盐城工学院,青年基金项目,复杂性科学：大数据时代思想政治教育方法论创新的新视域,付耀霞,2017
152,马克思主义/思想政治教育,宜春学院,青年基金项目,基于历史记忆建构的大学生执政党认同培育路径研究,康立芳,2017
153,马克思主义/思想政治教育,浙江交通职业技术学院,青年基金项目,“红色领航”微党课平台运行机制研究,李金磊,2017
154,马克思主义/思想政治教育,郑州师范学院,青年基金项目,国际社会对改革开放以来我党集中教育实践的认知和评价研究,申海龙,2017
155,马克思主义/思想政治教育,中国地质大学（武汉）,青年基金项目,政治教育基本理论问题研究,黄少成,2017
156,马克思主义/思想政治教育,中国矿业大学,青年基金项目,马克思主义对儒家实学的现代引领研究,程慧敏,2017
157,马克思主义/思想政治教育,中国青年政治学院,青年基金项目,欧美学界毛泽东思想话语结构研究,孙帅,2017
158,马克思主义/思想政治教育,中南财经政法大学,青年基金项目,艾思奇推进马克思主义大众化的路径考察及其当代启示研究,王梅清,2017
159,马克思主义/思想政治教育,中南财经政法大学,青年基金项目,科西克现代性批判理论研究,王芹,2017
160,马克思主义/思想政治教育,中南财经政法大学,青年基金项目,拉美“21世纪社会主义”现状与前景研究,荣枢,2017
161,马克思主义/思想政治教育,中南林业科技大学,青年基金项目,组织伦理视域下我国大学诚信建设研究,黄艳,2017
162,马克思主义/思想政治教育,中央财经大学,青年基金项目,当代大学生网络民族主义思潮及其教育引导研究,孙敏,2017
163,马克思主义/思想政治教育,中央财经大学,青年基金项目,21世纪中国的马克思主义话语体系研究,王静,2017
164,哲学,华东师范大学,规划基金项目,古典美国哲学的方法论旨趣研究,张留华,2017
165,哲学,山西大学,规划基金项目,当前我国社会的伪善问题及其治理对策研究,周斌,2017
166,哲学,厦门大学嘉庚学院,规划基金项目,哲学实验的哲学基础,何孟杰,2017
167,哲学,烟台大学,规划基金项目,网络环境下我国数字知识资源的共享问题研究,丁大尉,2017
168,哲学,中山大学,规划基金项目,京都学派与海德格尔哲学在日本的接受与转化,廖钦彬,2017
169,哲学,中山大学,规划基金项目,共同体德性在全球正义中的地位和作用研究,Jun-HyeokKWAK,2017
170,哲学,安徽建筑大学,青年基金项目,当代中国司法公信力的道德建构研究,宣璐,2017
171,哲学,东北师范大学,青年基金项目,亚里士多德《诗学》的哲学研究,赵振羽,2017
172,哲学,复旦大学,青年基金项目,自然与德性：尼采晚期思想研究,韩玮,2017
173,哲学,复旦大学,青年基金项目,情感政治视域下的纳斯鲍姆正义理论研究,叶晓璐,2017
174,哲学,贵州大学,青年基金项目,斯多亚政治哲学残篇的编译、集注和义疏,徐健,2017
175,哲学,贵州大学,青年基金项目,中晚明心学发展视野下的阳明学“四句教”哲学思想研究,邓国元,2017
176,哲学,贵州大学,青年基金项目,乾嘉时期的荀子学研究,邓国宏,2017
177,哲学,河北工程大学,青年基金项目,20世纪中国孟学史研究,张少恩,2017
178,哲学,河南大学,青年基金项目,基于知识条件的道德责任可能性研究,韩辰锴,2017
179,哲学,湖南理工学院,青年基金项目,复合性认知增强技术伦理问题研究,高佳,2017
180,哲学,华东师范大学,青年基金项目,康德永久和平论研究,吴彦,2017
181,哲学,华东师范大学,青年基金项目,21世纪以来西方德性伦理学的多样性研究,叶方兴,2017
182,哲学,华南理工大学,青年基金项目,当代物理学中的超验认识研究,罗栋,2017
183,哲学,华中师范大学,青年基金项目,当代西方概念研究的心灵--认知哲学维度,张钰,2017
184,哲学,江南大学,青年基金项目,当代科学哲学的康德主义转向研究,代利刚,2017
185,哲学,辽宁大学,青年基金项目,甲骨文表意结构的美学研究,方明,2017
186,哲学,聊城大学,青年基金项目,康有为《四书》新解与儒学的现代转向,刘星,2017
187,哲学,鲁东大学,青年基金项目,王肃经学文献整理与研究,马金亮,2017
188,哲学,南京航空航天大学,青年基金项目,罗尔斯的国际正义理论研究,张轶瑶,2017
189,哲学,南京理工大学,青年基金项目,科学视觉表征的哲学研究,石诚,2017
190,哲学,南通大学,青年基金项目,马克思“个人与共同体的关系”思想研究,葛水林,2017
191,哲学,宁波大学,青年基金项目,当代科学技术论视角下公众对转基因食品认知问题的研究,赵喜凤,2017
192,哲学,三峡大学,青年基金项目,马克思共同体思想与构建人类命运共同体问题研究,王燕,2017
193,哲学,山东大学,青年基金项目,莱纳·弗斯特正义理论研究,蒋颖,2017
194,哲学,山西大学,青年基金项目,自由意志的文化解释研究,宋尚玮,2017
195,哲学,山西大学,青年基金项目,基于量子信息的量子实在论研究,王凯宁,2017
196,哲学,山西大学,青年基金项目,维特根斯坦哲学的宗教维度研究,韩宁,2017
197,哲学,陕西科技大学,青年基金项目,梅洛-庞蒂艺术哲学中的视觉问题研究,王建华,2017
198,哲学,陕西师范大学,青年基金项目,清代《大学》诠释史研究,李敬峰,2017
199,哲学,陕西师范大学,青年基金项目,张载易学文献整理与经学思想研究,刘泉,2017
200,哲学,上海交通大学,青年基金项目,知识论中的“直觉价值”问题研究,宋群,2017
201,哲学,上海师范大学,青年基金项目,汉代老学研究,袁青,2017
202,哲学,潍坊学院,青年基金项目,现象学与辩证法的关系问题研究,祝利民,2017
203,哲学,温州医科大学,青年基金项目,现代性的欲望拓扑学：拉康伦理思想研究,胡成恩,2017
204,哲学,武汉大学,青年基金项目,康德道德哲学的宗教维度研究,杨云飞,2017
205,哲学,武汉大学,青年基金项目,法国当代哲学家弗朗索瓦·朱利安对中国传统文化的阐释研究,赵鸣,2017
206,哲学,武汉科技大学,青年基金项目,利科的精神分析论与象征解释学研究,付志勇,2017
207,哲学,西安交通大学,青年基金项目,知觉内容概念论研究,张志伟,2017
208,哲学,西北师范大学,青年基金项目,海德格尔逻辑哲学思想研究,朱海斌,2017
209,哲学,厦门大学,青年基金项目,政治哲学视野下的《资本论》及其手稿研究,唐瑭,2017
210,哲学,厦门大学,青年基金项目,班克斯帝国博物学的空间逻辑与实践特性,李猛,2017
211,哲学,厦门大学,青年基金项目,基于事件和指称的形而上学意义理论研究,王师,2017
212,哲学,盐城工学院,青年基金项目,杜威的政治哲学研究,马荣,2017
213,哲学,燕山大学,青年基金项目,基于模态和意向性分析的指称问题研究,刘叶涛,2017
214,哲学,运城学院,青年基金项目,《庄子》之“无”的美学精神研究,朱松苗,2017
215,逻辑学,武汉大学,规划基金项目,哥德尔不完全性定理研究,程勇,2017
216,逻辑学,大连海事大学,青年基金项目,基于科学实验发展的自然语言意义问题转向研究,鲁艺杰,2017
217,逻辑学,绍兴文理学院,青年基金项目,皮尔斯存在图的多可读性研究,聂海军,2017
218,逻辑学,中国人民武装警察部队学院,青年基金项目,奥卡姆量词理论研究,张娟娟,2017
219,逻辑学,中山大学,青年基金项目,主体利益冲突条件下交流的机制与逻辑研究,唐丽萍,2017
220,逻辑学,中山大学,青年基金项目,非西方语境下论证问题的哲学分析与评价,陈彦瑾,2017
221,宗教学,洛阳理工学院,规划基金项目,洛阳及周边地区现存道教碑刻整理与研究,扈耕田,2017
222,宗教学,大连民族大学,青年基金项目,科尔沁蒙古萨满文化传承人口述资料发掘、整理与研究,伦玉敏,2017
223,宗教学,湖南大学,青年基金项目,广州基督教青年会资料整理与研究（1909-1949）,黄春艳,2017
224,宗教学,凯里学院,青年基金项目,人类学视域下贵州苗族基督教群体的归信与日常生活研究,蒲涛,2017
225,宗教学,山东农业大学,青年基金项目,敦煌佛教疑伪经基础资料整理与研究,王孟,2017
226,宗教学,四川大学,青年基金项目,汉晋墓葬出土解注文与早期道教研究,何江涛,2017
227,宗教学,四川美术学院,青年基金项目,敦煌西夏藏传佛教石窟与图像研究,常红红,2017
228,宗教学,肇庆学院,青年基金项目,《大乘义章》研究,郑兴中,2017
229,宗教学,中山大学,青年基金项目,太虚法师与民国“佛教-宗教”思想史研究,赖岳山,2017
230,宗教学,中山大学,青年基金项目,美国与南亚苏菲派的互动及其对地区局势的影响,何健宇,2017
231,语言学,安徽理工大学,规划基金项目,动态系统理论视角下高校外语教师能力发展的叙事研究,雷鹏飞,2017
232,语言学,安徽农业大学,规划基金项目,“自主-依存”模式下的英汉作格生成研究,张小红,2017
233,语言学,北方工业大学,规划基金项目,外国来华留学生汉语词汇认知与隐喻能力发展的关系研究,袁凤识,2017
234,语言学,北京第二外国语学院,规划基金项目,中国学习者俄语语音纯化教学系统的构建与实证研究,刘绯绯,2017
235,语言学,北京语言大学,规划基金项目,基于语料库的伊藤漱平《红楼梦》日译研究,吴珺,2017
236,语言学,长沙学院,规划基金项目,评价理论视阈下政治文献的英译研究,李小川,2017
237,语言学,常州信息职业技术学院,规划基金项目,商周金文偏旁谱,苏影,2017
238,语言学,大连理工大学,规划基金项目,基于生物医学知识库的知识表示学习研究,周惠巍,2017
239,语言学,大连理工大学,规划基金项目,语料库辅助的日本媒体“中国形象”报道的批评话语分析,孙成志,2017
240,语言学,德宏师范高等专科学校,规划基金项目,云南濒危方言户撒“大包头”汉话记录与研究,张兰仙,2017
241,语言学,东南大学,规划基金项目,汉语理解过程中情绪加工的神经机制研究,李雪松,2017
242,语言学,对外经济贸易大学,规划基金项目,“一带一路”战略背景下中国企业走出去之本地化翻译与语言服务研究,徐珺,2017
243,语言学,福建师范大学,规划基金项目,汉语不定量词的认知研究,林新年,2017
244,语言学,复旦大学,规划基金项目,基于语料库的本科翻译教学平台构建及其应用,陶友兰,2017
245,语言学,复旦大学,规划基金项目,形式语义学及多学科交叉视角下的语境依赖研究,沈园,2017
246,语言学,广东外语外贸大学,规划基金项目,基于语料库的汉英经济隐喻对比研究,胡春雨,2017
247,语言学,广州航海学院,规划基金项目,语言接触视野下的广东清远地区汉语方言研究,曾建生,2017
248,语言学,杭州电子科技大学,规划基金项目,构式语法视角下的汉语复合词句法语义互动研究,陈昌勇,2017
