序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
22,中国特色社会主义理论体系研究,成都航空职业技术学院,专项任务项目,坚持马克思主义在意识形态领域指导地位研究——基于文化认同视角,张志军,2016
23,中国特色社会主义理论体系研究,中国人民公安大学,专项任务项目,中国特色社会主义人权理论体系研究,化国宇,2016
24,中国特色社会主义理论体系研究,丽水学院,专项任务项目,国际视域下中国特色社会主义道路选择的外部原因研究,蒋跃波,2016
25,中国特色社会主义理论体系研究,滨州医学院,专项任务项目,少数民族传统文化传承创新与社会主义核心价值观培育,张宗伟,2016
26,中国特色社会主义理论体系研究,广东医学院,专项任务项目,中国特色社会主义共同富裕的制度设计与安排,左伟,2016
27,中国特色社会主义理论体系研究,西南科技大学,专项任务项目,中国特色社会主义生态文明建设的发展路径及世界意义研究,李龙强,2016
28,中国特色社会主义理论体系研究,聊城大学,专项任务项目,中国特色社会主义协商民主理论体系建构研究,孙德海,2016
29,中国特色社会主义理论体系研究,西南大学,专项任务项目,中国道路形成发展的学习机制研究,方建,2016
30,中国特色社会主义理论体系研究,北京建筑大学,专项任务项目,实现中华民族伟大复兴与坚持人民主体地位的内在统一研究,常宗耀,2016
31,中国特色社会主义理论体系研究,北方民族大学,专项任务项目,启蒙视野下的社会主义核心价值观研究,高梅,2016
32,中国特色社会主义理论体系研究,西安建筑科技大学,专项任务项目,社会主义市场经济中的政府和市场关系探微,王萍,2016
33,中国特色社会主义理论体系研究,东北农业大学,专项任务项目,农业院校大学生社会主义核心价值观培育和践行路径研究,许静波,2016
34,中国特色社会主义理论体系研究,长江师范学院,专项任务项目,新媒体条件下大学生培育和践行社会主义核心价值观研究,何莲,2016
35,中国特色社会主义理论体系研究,西安建筑科技大学,专项任务项目,国学教育视角下大学生社会主义核心价值观培育路径研究,侯秋月,2016
36,中国特色社会主义理论体系研究,上海工程技术大学,专项任务项目,社会主义核心价值观引领下大学生法律信仰培育路径研究,尹乃春,2016
37,中国特色社会主义理论体系研究,福州外语外贸学院,专项任务项目,大学生社会主义核心价值观的培育路径研究,徐国立,2016
38,中国特色社会主义理论体系研究,广东药学院,专项任务项目,纪念活动与社会主义核心价值观的涵养,刘伟,2016
39,中国特色社会主义理论体系研究,西南交通大学,专项任务项目,友善核心价值观的思想内涵及其培育践行研究,何云庵,2016
40,中国特色社会主义理论体系研究,西安电子科技大学,专项任务项目,红色文化资源创造性转化为社会主义核心价值观教育资源的路径和推进机制研究,刘金龙,2016
41,中国特色社会主义理论体系研究,上海工程技术大学,专项任务项目,自媒体环境下社会主义核心价值观网络传播机制研究,闫宏微,2016
42,中国特色社会主义理论体系研究,山西传媒学院,专项任务项目,社会主义核心价值的文化表达与内化途径研究,刘潇滨,2016
43,中国特色社会主义理论体系研究,广东药学院,专项任务项目,习近平总书记治国理政的文化观研究,粟莉,2016
44,中国特色社会主义理论体系研究,辽宁大学,专项任务项目,社会主义核心价值观研究：基于核心价值观与传统文化契合性的视角,房广顺,2016
45,中国特色社会主义理论体系研究,西华大学,专项任务项目,以民俗文化推进新农村乡风文明建设的机理及路径研究,万远英,2016
46,中国特色社会主义理论体系研究,泰山学院,专项任务项目,华北解放区教科书的育人功能及其现实启示,张文,2016
47,中国特色社会主义理论体系研究,上海电力学院,专项任务项目,“一带一路”战略下电力企业文化软实力建设研究,苏波,2016
48,中国特色社会主义理论体系研究,南华大学,专项任务项目,“两弹一星”创新精神与创新型人才培养研究,代艳丽,2016
49,中国特色社会主义理论体系研究,首都师范大学,专项任务项目,国际化背景下大学生思想政治理论教育教学研究,李慧琳,2016
50,中国特色社会主义理论体系研究,中国政法大学,专项任务项目,近代中国历史漫画与提升高校思想政治理论教育教学效果研究,孔祥宇,2016
51,中国特色社会主义理论体系研究,滁州学院,专项任务项目,习近平历史观及其融进《中国近现代史纲要》教学的策略研究,方玉萍,2016
52,中国特色社会主义理论体系研究,河北农业大学,专项任务项目,“互联网+”条件下的高校思想政治理论教育教学研究,李亚青,2016
53,中国特色社会主义理论体系研究,沈阳大学,专项任务项目,中国特色社会主义理论体系视域下思想政治教育话语生活化研究,王咏梅,2016
54,中国特色社会主义理论体系研究,浙江经贸职业技术学院,专项任务项目,近现代爱国歌曲在高校思政课中的运用研究——以《概论》课为例,刘建望,2016
55,中国特色社会主义理论体系研究,温州大学,专项任务项目,“网络成长”视域下大学生入党教育的问题与对策研究,夏春雨,2016
56,中国特色社会主义理论体系研究,福建工程学院,专项任务项目,社会思潮与高校思想政治理论教育研究,杨伟才,2016
57,中国特色社会主义理论体系研究,伊犁师范学院,专项任务项目,新时期新疆高校意识形态安全与大学生政治参与相关性研究,孙玉翠,2016
58,中国特色社会主义理论体系研究,浙江大学,专项任务项目,高校大学生爱国主义隐性培养体系的研究,李金林,2016
59,中国特色社会主义理论体系研究,岭南师范学院,专项任务项目,大学校园景观文化的教育功能探索与研究,罗海鸥,2016
60,中国特色社会主义理论体系研究,湖北工业大学,专项任务项目,洪湖湿地红色文化在高校思想政治教育中育人路径研究,彭贤则,2016
61,中国特色社会主义理论体系研究,华南师范大学,专项任务项目,仪式与高校校园文化建设,周宪,2016
62,中国特色社会主义理论体系研究,山东理工大学,专项任务项目,法治社会视阈下大学生契约精神养成研究,苏守波,2016
63,中国特色社会主义理论体系研究,山东工商学院,专项任务项目,高校思政课卓越教师核心素养培育研究,张海燕,2016
64,中国特色社会主义理论体系研究,南京信息工程大学,专项任务项目,全面从严治党的战略地位及其实践机制研究,冯灵芝,2016
65,中国特色社会主义理论体系研究,复旦大学,专项任务项目,建国初期党对上海慈善组织的治理改造,郝志景,2016
66,中国特色社会主义理论体系研究,浙江中医药大学,专项任务项目,中国共产党领导的社会福利事业建设研究（1949-1966）,龙国存,2016
67,中国特色社会主义理论体系研究,湘潭大学,专项任务项目,毛泽东民主理论与中国共产党民主话语体系的建构,彭臻,2016
68,中国特色社会主义理论体系研究,延安大学,专项任务项目,延安时期中国共产党语言文字工作研究,侯业智,2016
69,中国特色社会主义理论体系研究,中华女子学院,专项任务项目,新形势下高校基层党组织政治引领能力建设探究——以北京高校为例,苗伟东,2016
70,中国特色社会主义理论体系研究,北京联合大学,专项任务项目,全面从严治党视域下的意识形态领导权建设研究,张泽一,2016
71,中国特色社会主义理论体系研究,广东石油化工学院,专项任务项目,改革开放后中国共产党治理能力现代化研究,唐少莲,2016
72,中国特色社会主义理论体系研究,聊城大学,专项任务项目,毛泽东群众路线及其当代价值研究,李政一,2016
73,中国特色社会主义理论体系研究,山东建筑大学,专项任务项目,当代社会主义国家执政党的制度治党比较研究,邹焕梅,2016
74,中国特色社会主义理论体系研究,天津商业大学,专项任务项目,抗战时期中共领导下的“日籍国际同志”群像研究,徐世强,2016
75,中国特色社会主义理论体系研究,东北大学,专项任务项目,改革开放前后两个历史时期逻辑一致性研究——生产力与生产关系原理视角,曹洪滔,2016
76,中国特色社会主义理论体系研究,江西理工大学,专项任务项目,中央苏区国家治理的实践与经验启示研究,陈华平,2016
77,中国特色社会主义理论体系研究,中南民族大学,专项任务项目,全面深化改革背景下我国政治发展的动力机制研究,唐美云,2016
78,中国特色社会主义理论体系研究,南京审计学院,专项任务项目,共享发展的微观收入分配理论研究与实证分析,吴星泽,2016
79,中国特色社会主义理论体系研究,宜春学院,专项任务项目,江西小三线建设历史与经验研究,葛维春,2016
80,中国特色社会主义理论体系研究,天津大学,专项任务项目,开放发展理念研究,孙兰英,2016
81,中国特色社会主义理论体系研究,北京大学,专项任务项目,协调发展研究,孙代尧,2016
82,中国特色社会主义理论体系研究,中国青年政治学院,专项任务项目,共享发展研究,于昆,2016
83,中国特色社会主义理论体系研究,北京科技大学,专项任务项目,高校师生关注的理论热点研究,魏佳,2016
84,中国特色社会主义理论体系研究,暨南大学,专项任务项目,高校理论舆情热点研究,袁本新,2016
85,中国特色社会主义理论体系研究,武汉大学,专项任务项目,以问题为导向的思想政治理论课教学模式研究,金筱萍,2016
86,中国特色社会主义理论体系研究,东北师范大学,专项任务项目,基于实践体验的红色文化资源育人功能研究,马晓燕,2016
87,中国特色社会主义理论体系研究,清华大学,专项任务项目,创新发展研究,覃川,2016
88,中国特色社会主义理论体系研究,西南大学,专项任务项目,红岩精神研究,黄蓉生,2016
89,中国特色社会主义理论体系研究,福建师范大学,专项任务项目,古田会议关于党的纪律建设思想及其当代价值,李方祥,2016
90,中国特色社会主义理论体系研究,临沂大学,专项任务项目,沂蒙精神研究,费聿辉,2016
91,中国特色社会主义理论体系研究,郑州大学,专项任务项目,焦裕禄精神研究,吴宏亮,2016
92,中国特色社会主义理论体系研究,东北石油大学,专项任务项目,大庆精神研究,宋玉玲,2016
